16,30,64,128,192,256,384,448,512
id,func_name,self_time1,self_time2,self_time3,self_time4,self_time5,self_time6,self_time7,self_time8,self_time9
591,physics_types_physics_state_set_grid_,38190,22690,9300,4710,3490,3220,1980,1660,1840
592,physics_types_init_geo_unique_,43430,38350,15340,7760,7200,7220,4550,3840,4350
593,physics_types_physics_state_copy_,22777160,14857410,6060870,3178610,2064030,1490210,1057280,890950,860910
594,physics_types_set_state_pdry_,2662880,1645720,686230,332570,218670,162930,108050,93070,82330
595,camsrfexch_types_hub2atm_alloc_,333880,244100,104650,875350,33720,27570,2186370,16770,16920
596,camsrfexch_types_atm2hub_alloc_,353890,231290,127000,67770,51710,29560,35030,37100,41580
597,modal_aero_deposition_set_srf_wetdep_,304250,177910,71770,38050,26330,20310,18700,14190,9780
598,mo_sulf_sulf_inti_,516500,1013220,1166900,1071860,1043420,1176830,1047760,1214990,1157380
599,mo_sulf_set_sulf_time_,3220,2980,280,260,340,290,340,280,360
600,ncdio_atm_check_var_,29690,31120,33260,29460,27160,30580,30420,32730,32420
601,ncdio_atm_infld_real_2d_,598690,31510,36780,37470,60220,1011170,58150,41540,987680
602,ncdio_atm_infld_real_3d_,16831690,19698470,20163100,19860590,19075370,19324830,22976340,19632700,22034170
603,mo_sethet_sethet_inti_,14870,14650,12630,14970,12770,21790,11720,7940,9280
604,hk_conv_hkconv_readnl_,630,830,900,760,830,820,1000,750,1140
605,cldwat_cldwat_readnl_,880,2710,930,1120,990,870,1220,1030,1080
606,cldwat_cldwat_fice_,800800,530380,213140,103890,70500,55140,34550,29310,26410
607,cldwat_inimc_,22620,13530,23590,13500,14410,15820,15000,16450,14550
608,phys_debug_util_phys_debug_readnl_,2720,970,840,2350,980,650,1020,900,870
609,phys_debug_util_phys_debug_init_,5850,4280,3820,1860,1740,1280,1370,1150,1950
610,rayleigh_friction_rayleigh_friction_init_,42390,68640,21860,373110,26710,35660,24500,26040,30590
611,dadadj_,102990,68930,24080,12510,8050,6390,3900,3930,3320
612,zyx1_conv_zyx1_conv_readnl_,412580,358830,54910,565910,17970,57790,44720,37180,38440
613,init_trans_iap_,988280,695790,270510,167370,136700,90590,84200,70330,86060
614,phys_gmean_gmean_arr_,1610,1200,1150,1130,1420,1200,1600,1050,1420
615,phys_gmean_gmean_fixed_repro_,30430,18090,8840,5590,4370,3110,3530,2620,3390
616,phys_buffer_pbuf_add_,855440,732240,636640,1764740,1940330,1419290,10951980,2462190,2321760
617,phys_buffer_pbuf_get_fld_idx_,1975250,1346910,629790,29016480,286320,251640,1981100,198420,195930
618,phys_buffer_pbuf_allocate_,90809290,61875820,23362580,13721480,8089650,6777280,4528860,3918640,2870120
619,solar_data_solar_data_readnl_,254400,404270,596170,145540,1626320,2142600,788710,1052150,1000850
620,solar_data_solar_data_init_,1306620,1801850,769670,1376020,716490,1337880,122280,1338540,166510
621,solar_data_solar_data_advance_,34740,36720,23560,23210,22900,25190,22390,22610,22630
622,solar_data_convert_dates_,20750,21090,21040,21470,20860,22220,21350,21190,21100
623,solar_data_convert_date_,1060,870,880,970,1000,960,820,1260,1310
624,solar_data_get_model_time_,1220,1080,1180,1200,1160,1400,1620,1470,1160
625,radae_initialize_radbuffer_,11524390,7627380,3166930,1951640,1196050,940030,723320,783320,596610
626,sat_hist_sat_hist_readnl_,41630,125150,35160,22840,68070,81370,25700,36130,32520
627,sat_hist_sat_hist_init_,410,620,710,330,490,470,500,400,420
628,cam_history_buffers_hbuf_accum_inst_,442040,276440,108290,51720,36360,20840,13640,11710,9620
629,cam_history_buffers_hbuf_accum_add_,28040360,16344740,6337380,3169570,2124750,1272840,801290,615690,544980
630,cam_history_buffers_check_accum_,1008970,611110,269230,124230,73390,53840,36430,30540,27070
631,phys_prop_physprop_accum_unique_files_,19970,20970,13320,21720,33350,26670,16560,22400,49640
632,phys_prop_physprop_init_,42290,746660,44120,681100,588100,683720,814650,39830,734920
633,phys_prop_physprop_get_id_,48570,47680,47230,49680,50800,43330,46630,46310,45380
634,phys_prop_physprop_get_,1763280,1721730,320860,152200,90220,75700,55350,52070,46240
635,phys_prop_aerosol_optics_init_,845370,2426760,1991080,1877310,1431810,2044170,92250,1316890,662940
636,phys_prop_insoluble_optics_init_,980930,987320,1776510,1084590,1090290,1096770,1146610,1751300,1866280
637,phys_prop_hygroscopic_optics_init_,32299910,32464330,32524590,32531290,32392950,32924490,33682870,31165610,32324050
638,phys_prop_refindex_aer_init_,20850,20040,24870,25200,27570,27160,29540,25920,25410
639,phys_prop_exp_interpol_,4499390,4634890,4415430,4884450,4410500,4567580,4942840,5457970,4303980
640,phys_prop_lin_interpol_,1927320,1899540,1904180,2201750,1872970,1861430,1952410,1974130,2001330
641,modal_aero_data_qqcw_get_field_,25021930,15565980,6362710,3152930,2053240,1575260,1055420,882890,786180
642,mo_jlong_jlong_init_,105350,81740,90240,80320,84200,127100,86680,84340,94510
643,mo_jlong_get_xsqy_,577710,1245740,532880,360880,199300,116570,1131510,119790,780380
644,mo_jlong_get_rsf_,485613990,719602020,742249640,736121870,730674390,732056700,865610250,775063670,865464510
645,tracer_data_trcdata_init_,2669410,5137940,2677500,3711990,3843510,2525500,1846320,2996120,2453020
646,tracer_data_advance_trcdata_,405120,853520,360300,868280,1038080,803970,992450,1157100,1202190
647,tracer_data_get_model_time_,19140,20900,22020,20010,22550,23770,24070,20920,20470
648,tracer_data_find_times_,30310,44350,27210,26350,28140,34470,29360,33530,29120
649,tracer_data_read_next_trcdata_,90160,1770210,588200,795270,946540,883190,527320,1124830,837740
650,tracer_data_read_2d_trc_,5305290,4419150,2332810,1272640,1087460,1115460,1276420,1385010,993930
651,tracer_data_read_3d_trc_,9211790,5585300,2478630,1672640,1364280,952680,1155990,1087310,1245460
652,tracer_data_interpolate_trcdata_,40557940,26714680,10598570,5578560,3544470,2926610,1769060,2604630,2449610
653,tracer_data_get_dimension_,71420,48730,69340,77020,82020,97740,77020,78350,70820
654,tracer_data_open_trc_datafile_,123830,789060,125590,124890,121730,840840,738770,118430,887400
655,tracer_data_specify_fields_,173180,166140,184950,210600,195020,169100,184350,143470,152450
656,tracer_data_vert_interp_,9398790,6203740,2460910,1286890,889670,669840,415720,367410,305460
657,mo_drydep_dvel_inti_fromlnd_,14610,17360,8120,3970,7770,6870,5500,3070,5400
658,mo_drydep_dvel_inti_xactive_,5116250,4702110,7335150,7059780,6385590,7496540,3643930,6270270,4061470
659,mo_drydep_interp_map_,10541460,10800710,11825900,11993520,11552350,11944860,11056350,11776190,11520210
660,mo_drydep_has_drydep_,10650,10940,10410,10350,10600,10380,10560,9950,10720
661,modal_aero_rename_modal_aero_rename_init_,880,1080,620,600,690,950,530,740,1050
662,mo_fstrat_fstrat_inti_,25320,27360,32110,30320,26300,37660,22400,28620,28720
663,pkg_cld_sediment_cld_sediment_readnl_,830,940,810,760,1090,630,10980,930,1490
664,zm_conv_zmconv_readnl_,860,880,870,970,720,720,1000,840,750
665,zm_conv_zm_convi_,350,340,660,370,350,290,680,500,360
666,zm_conv_zm_convr_,9043720,6640590,2458480,1536340,752320,1446250,1401080,1594560,1507620
667,zm_conv_zm_conv_evap_,4521490,2179500,886930,427870,263100,197340,134180,113920,100000
668,zm_conv_convtran_,53201720,34944230,14751810,6527460,3691760,2408120,1821930,1623160,1445950
669,zm_conv_momtran_,6029470,4306590,1954950,1722680,1332050,1188090,977270,1141430,1197950
670,zm_conv_cldprp_,16281170,13044640,4746010,3808190,1883430,2070990,1649280,1909920,2103520
671,zm_conv_closure_,5511870,4292800,1477540,1355090,1467120,1183680,1011910,920710,1173200
672,zm_conv_q1q2_pjr_,651720,428490,176210,81600,44650,32820,22770,20620,18630
673,zm_conv_buoyan_dilute_,3043020,2613730,948290,431600,303770,234790,641700,138470,308250
674,zm_conv_parcel_dilute_,26651090,16281220,6538070,3263330,2130950,1652180,1052960,925680,839580
675,zm_conv_entropy_,7728160,4922220,1949150,1006190,641850,467360,315540,280270,241810
676,zm_conv_ientropy_,111353880,69767830,28282000,14326690,9166060,7023330,4670230,3903880,3523960
677,diffusion_solver_init_vdiff_,1325410,1610,39990,1780,1790,1878920,2130,708840,1580
678,diffusion_solver_vdiff_select_,2620,2780,2770,2360,2510,2480,2260,2400,2920
679,cam3_aero_data_cam3_aero_data_readnl_,740,920,760,930,710,850,730,750,650
680,rad_solar_var_rad_solar_var_init_,1350,1280,1590,2030,1350,1270,1290,1790,1300
681,rad_solar_var_get_variability_,49220,33520,11910,6970,3940,2710,3670,1450,1560
682,rad_solar_var_integrate_spectrum_,160450,98240,43240,18150,11480,11170,6890,5880,6540
683,mo_flbc_flbc_inti_,7530,6270,8820,6030,6540,6900,6750,5760,6620
684,mo_flbc_flbc_chk_,43970,70790,18170,14400,360810,535580,21610,23840,480680
685,mo_flbc_flbc_gmean_vmr_,190,90,140,160,190,260,300,90,140
686,clybry_fam_clybry_fam_init_,10950,17820,12480,13460,14210,20480,10230,10660,9930
687,clybry_fam_clybry_fam_adj_,132660,809050,35400,14510,9950,7880,6340,5960,4380
688,chem_surfvals_chem_surfvals_readnl_,4180,2050,1750,5080,2300,1930,2220,2190,1980
689,chem_surfvals_chem_surfvals_init_,15760,17040,17170,16600,17340,17330,20170,16090,17570
690,chem_surfvals_chem_surfvals_get_,93510,92510,24930,15020,11540,8640,7570,6810,6130
691,chem_surfvals_chem_surfvals_set_,1290,1430,1540,760,870,1260,990,690,950
692,ghg_data_ghg_data_timestep_init_,4080130,2578630,1046890,499230,351420,271350,190430,162960,129750
693,ghg_data_trcmix_,6489800,3950720,1570620,817220,541740,423470,275770,235980,209070
694,cam_history_intht_,83984640,52409280,20949310,10544690,6980420,4842500,3249990,2748980,2208640
695,cam_history_setup_interpolation_and_define_vector_compliments_,1020,550,710,800,1130,570,750,390,280
696,cam_history_get_entry_by_name_,194850680,194626800,198912720,200466930,195032650,199022580,198776120,194366490,194964320
697,cam_history_fldlst_,9499820,9327120,11084780,8929510,10255530,11182510,10788930,10603850,10630800
698,cam_history_inifld_,528650,554120,1058180,122880,1240460,967150,1047780,1151280,1217850
699,cam_history_column_init_,58470,71310,58510,69450,75870,56390,69330,59230,67810
700,cam_history_strip_suffix_,1720800,1383260,572080,827420,516800,1919540,986260,222640,761960
701,cam_history_getname_,4641110,4636100,4679440,4658390,4613870,4680880,4741660,4622790,4663050
702,cam_history_getflag_,660,450,410,380,370,390,380,380,430
703,cam_history_list_index_,9581560,9600620,9731690,9738970,9560170,9677220,9720090,9625660,9593590
704,cam_history_outfld_,43762380,27344500,10406540,5508130,3875670,2734180,2146880,1673070,1589980
705,cam_history_add_default_,107290,101000,456990,905410,755280,422090,543310,663470,542630
706,cam_history_write_inithist_,2008130,10805140,41610,19660,12600,12960,8510,7130,6620
707,cam_history_addfld_,20984590,22881040,19295670,21560150,19945630,19202420,18501900,18977460,17024570
708,cam_history_gen_hash_key_,4985370,3053260,1306860,732840,556270,439370,343470,325380,271130
709,cam_history_get_masterlist_indx_,20834730,14094370,5509680,2764080,1887560,1397660,1052580,816750,797980
710,cam_history_bld_outfld_hash_tbls_,292710,291870,290560,306550,294960,282110,293950,317070,296590
711,cam_history_bld_htapefld_indices_,18180,19990,18800,19860,19480,20590,28860,18900,21930
712,cam_history_hist_fld_active_,1727800,1093250,421980,204040,159090,125860,96290,86660,77140
713,rad_constituents_rad_cnst_readnl_,659490,667370,68640,694220,881920,707260,4026250,856590,1003600
714,rad_constituents_rad_cnst_init_,1061020,2142620,1125100,1399170,1894310,1752480,1409580,1888100,1265340
715,rad_constituents_rad_cnst_get_gas_,776170,552640,229570,101900,66600,49370,38270,31530,26630
716,rad_constituents_rad_cnst_get_aer_mmr_by_idx_,468420,284660,116550,55020,35700,31150,20260,15840,14230
717,rad_constituents_rad_cnst_get_info_,563510,704430,167650,92220,529480,53900,45290,444550,292620
718,rad_constituents_rad_cnst_get_aer_props_by_idx_,1394970,1636960,396640,209060,139310,119770,91050,85660,83950
719,rad_constituents_rad_cnst_out_,7320040,4600130,1909660,962380,604690,455060,316010,268050,229140
720,rad_constituents_init_lists_,542030,1047090,1186940,1151420,1140830,1072740,1075880,1077080,1221890
721,rad_constituents_rad_gas_diag_init_,16030,15320,20420,16670,15800,16030,16600,15830,16520
722,rad_constituents_rad_aer_diag_init_,20020,18680,18620,20650,20150,19050,19900,19470,20620
723,rad_constituents_parse_rad_specifier_,72430,117860,87560,77530,1069140,85450,715500,79300,104880
724,rad_constituents_rad_cnst_get_aer_idx_,16030,16390,16710,17960,16690,18860,17460,16070,17520
725,radlw_rad_rrtmg_lw_,4333850,2642130,1010740,567640,411110,265620,289390,208560,178240
726,radlw_radlw_init_,70830,132150,131170,148820,138860,141450,144960,139080,152400
727,radsw_rad_rrtmg_sw_,1396100600,861962250,372880420,52184870,91190,65070,48510,49750,46910
728,radiation_data_rad_data_readnl_,1230,1400,1180,1410,1250,1910,1290,1870,1340
729,radiation_data_init_rad_data_,7740,9560,11200,11780,66960,30130,55570,47690,16490
730,radiation_data_output_rad_data_,81480,61850,21270,17700,11240,19340,14900,14760,20360
731,modal_aer_opt_modal_aer_opt_readnl_,880,590,730,820,770,630,800,780,680
732,modal_aer_opt_modal_aer_opt_init_,557100,1161470,992360,1209340,143090,667220,127260,107190,1032050
733,modal_aer_opt_modal_aero_sw_,521051900,327016340,132415190,66396550,43030250,33053060,22283320,18767410,16453210
734,modal_aer_opt_modal_aero_lw_,321025190,200700710,81679680,40899840,26745590,20629140,13670240,11475650,10130440
735,modal_aer_opt_read_modal_optics_,596890,852120,720330,80590,732740,69490,766610,67410,825760
736,modal_aer_opt_read_water_refindex_,476730,796950,45750,642730,652930,662410,615000,654610,34160
737,modal_aer_opt_modal_size_parameters_,8088260,5080900,2084670,1053240,669650,510290,338100,286620,254970
738,modal_aer_opt_binterp_,397699210,249280500,101206520,51018390,33110440,25500970,17073840,14255950,12531060
739,cospsimulator_intr_cospsimulator_intr_readnl_,563340,906410,753130,46770,261320,131870,606170,117450,106800
740,dust_intr_dust_initialize_,1444910,2620820,2019170,1970490,1659950,1204530,1484630,1081870,530440
741,dust_intr_dustini_,482860,916750,1144270,1197090,680660,1203550,895700,1037640,1202090
742,progseasalts_intr_progseasalts_initialize_,172970,148560,124680,122590,140150,133630,134460,131770,139420
743,mo_sad_sad_inti_,1140640,2863160,1738300,2329380,3600910,3911020,2729880,2313690,3854680
744,linoz_data_linoz_data_setopts_,12570,5430,9150,8130,8730,7480,11870,8110,8140
745,linoz_data_linoz_data_defaultopts_,111230,111170,82400,47540,107980,79450,109630,56640,26090
746,linoz_data_linoz_data_adv_,420,320,450,380,290,790,360,530,510
747,tracer_cnst_tracer_cnst_init_,17680,39550,20230,34860,24770,17290,22300,9410,11080
748,tracer_cnst_tracer_cnst_setopts_,220970,264760,360730,465240,207460,428130,545310,495910,512390
749,tracer_cnst_tracer_cnst_defaultopts_,160050,193690,161010,543100,444020,975630,1320500,480620,68710
750,tracer_cnst_tracer_cnst_adv_,5095720,4115100,1295870,682340,435740,334610,232210,200330,182460
751,modal_aero_wateruptake_modal_aero_wateruptake_sub_,63052570,37585390,15313540,10849140,5100200,3942350,2589080,2201990,1978020
752,modal_aero_wateruptake_modal_aero_kohler_,42705610,25553180,10260980,5354500,3466700,2835150,1725570,1458050,1339970
753,modal_aero_wateruptake_makoh_quartic_,118329310,71993540,28988620,14763870,9486570,7183130,4653200,4121110,3708240
754,modal_aero_calcsize_modal_aero_calcsize_sub_,36383650,22804420,9370680,4719010,3016810,2344030,1560460,1307120,1175410
755,modal_aero_calcsize_modal_aero_calcsize_init_,40170,195430,58240,50170,54750,62580,50990,72550,54800
756,tropopause_tropopause_readnl_,7010,104580,48700,8360,275940,7120,67190,5520,23990
757,tropopause_tropopause_init_,3180,3310,2970,3350,3220,2940,3240,3430,3560
758,tropopause_tropopause_read_file_,622390,1095690,749500,1249160,1103280,803930,862520,98260,1157020
759,tropopause_twmo_,49670190,37801840,12201530,6242070,4058570,3076060,2486360,1704850,1985860
760,tropopause_tropopause_twmo_,2383740,1399880,531090,265120,192370,142230,88040,85220,76380
761,tropopause_tropopause_find_,123910,65140,29040,11570,9280,11580,6010,4800,4260
762,tropopause_tropopause_findusing_,88790,61420,20570,10660,13350,7490,8130,9090,3350
763,tropopause_tropopause_interpolatet_,341460,199010,86460,39190,37540,20790,13040,10980,11410
764,tropopause_tropopause_interpolatez_,320840,177280,68520,35660,25940,18540,11520,10180,10410
765,tropopause_tropopause_output_,635890,350560,162330,96010,87330,100620,78770,56060,48260
766,mo_setsox_sox_inti_,10680,634660,763200,557460,935870,492630,9960,10630,10690
767,mo_lightning_lightning_inti_,690,740,690,630,590,580,740,530,860
768,mo_setsoa_soa_inti_,10700,680570,859610,627880,592160,873570,13140,13400,12080
769,modal_aero_gasaerexch_modal_aero_gasaerexch_init_,14240,22630,11950,12320,12660,13590,12640,12950,15250
770,mo_imp_sol_imp_slv_inti_,109490,1155770,812870,896440,701110,717650,48800,52580,101050
771,mo_aerosols_aerosols_inti_,16410,8470,6750,8040,6680,7520,7380,5640,7150
772,chlorine_loading_data_chlorine_loading_init_,9320,13380,11180,13860,7820,16100,6750,9960,8410
773,chlorine_loading_data_chlorine_loading_advance_,950,672670,540,430,480,450,550,700,690
774,modal_aero_newnuc_modal_aero_newnuc_init_,12460,397230,9670,14290,8010,20250,14200,7490,10940
775,mo_srf_emissions_srf_emissions_inti_,103610,99480,104680,114700,154260,127520,87560,96620,93470
776,mo_srf_emissions_set_srf_emissions_time_,5310,193470,5510,6990,3640,3710,3470,6270,2810
777,mo_airplane_airpl_src_,346650,500070,11540,24200,12980,11260,11510,5720,15060
778,tracer_srcs_tracer_srcs_init_,570,760,600,600,590,560,750,530,670
779,tracer_srcs_tracer_srcs_setopts_,14820,16680,18840,15530,13660,22560,20920,15450,23060
780,tracer_srcs_tracer_srcs_defaultopts_,114910,258670,155700,42280,168450,68950,86380,57700,55200
781,tracer_srcs_tracer_srcs_adv_,360,240,480,280,320,230,320,390,410
782,mo_extfrc_extfrc_inti_,113890,259610,103610,165190,116280,152580,109180,106610,126520
783,mo_extfrc_extfrc_timestep_init_,10850,1767630,8890,6300,6880,7460,7920,7360,8360
784,mo_neu_wetdep_neu_wetdep_init_,6600,204060,6310,239570,5800,40870,9120,11170,7600
785,mo_aurora_aurora_inti_,15610,21500,12340,35830,12090,14040,14160,13070,12250
786,mo_chm_diags_chm_diags_inti_,323050,315900,341880,418880,305540,346650,358490,138080,445950
787,mo_cph_init_cph_,44820,155970,59090,43260,40430,53700,45160,29580,53460
788,prescribed_ghg_prescribed_ghg_readnl_,17380,119970,21700,1015840,92440,16690,31920,496970,18690
789,prescribed_ghg_prescribed_ghg_init_,503980,921970,741940,1207490,1081250,857570,953030,1263430,747780
790,prescribed_ghg_prescribed_ghg_adv_,490,410,350,340,280,350,610,440,810
791,prescribed_aero_prescribed_aero_init_,540,310,390,330,280,430,390,400,330
792,prescribed_aero_prescribed_aero_readnl_,46560,427740,27120,22110,135500,21270,41660,35780,38320
793,prescribed_aero_prescribed_aero_adv_,480,380,290,320,590,270,510,250,790
794,aoa_tracers_aoa_tracers_readnl_,740,810,820,1020,860,900,870,1240,1020
795,aoa_tracers_aoa_tracers_init_,1170,1110,1300,1290,1110,1350,1310,1250,1480
796,aoa_tracers_aoa_tracers_timestep_init_,390,290,310,250,280,270,310,350,430
797,dyn_comp_dyn_init_,2857240,1912560,4051620,4447440,6091250,3858920,5830360,8273490,3580110
798,dyn_comp_dyn_init_history_defaults,83620,85980,2156130,1550400,2573160,1990690,1541390,2448970,1079650
799,co2_cycle_co2_cycle_readnl_,1300,970,1160,1030,1180,1430,1600,1260,1170
800,co2_cycle_co2_register_,140,140,120,150,150,200,160,110,150
801,conv_water_conv_water_init_,990,1070,1080,1080,990,1120,1050,1100,1020
802,conv_water_conv_water_4rad_,4205840,2952080,1152400,562910,339220,261050,181500,166130,148630
803,uwshcu_uwshcu_readnl_,570,650,560,520,720,540,760,570,560
804,uwshcu_init_uwshcu_,39230,285080,42200,34670,39480,43310,40790,42760,41830
805,uwshcu_compute_uwshcu_inv_,18074250,13138800,4570780,2947650,1519130,2219770,1824300,1587990,1442180
806,uwshcu_compute_uwshcu_,108974400,76169530,27731380,17223640,9259630,11252810,8282230,7866010,7963990
807,uwshcu_conden_,41559550,24510300,10959130,4763020,3379980,2173200,1359850,1146510,1034680
808,uwshcu_slope_,10814590,6613740,2722510,1389010,883270,663610,450440,364850,347390
809,uwshcu_findsp_,25283170,15876080,6428110,3229680,2077600,1688450,1058680,904310,799170
810,ndrop_dropmixnuc_,64477260,41290060,17289950,9429890,5798300,4253540,2638770,2213160,2020950
811,ndrop_explmix_,77163410,49417790,21258170,10928280,7495500,5748220,3359700,2750140,2318970
812,ndrop_activate_init_,18690,23420,11810,8630,97390,9060,101470,11970,13620
813,ndrop_activate_modal_,22246200,14643940,6104240,2760500,1791080,1132720,644550,526430,447250
814,ndrop_maxsat_,2269440,918390,388600,163120,79080,77820,43710,33950,34700
815,ndrop_ccncalc_,90632830,58893270,23288010,11626960,7575160,5820270,3803530,3217990,2877080
816,ndrop_loadaer_,15505890,9298920,3845000,1852540,1170500,831280,520930,435390,393390
817,tracers_tracers_register_,17690,42620,61470,52640,60010,105590,77130,10830,45200
818,tracers_tracers_init_,1660,1240,1520,1450,1360,1700,420,360,730
819,cam3_ozone_data_cam3_ozone_data_readnl_,740,2340,700,740,660,720,840,580,1090
820,prescribed_volcaero_prescribed_volcaero_readnl_,52260,539380,213180,678610,326170,160940,107960,695320,81820
821,prescribed_volcaero_prescribed_volcaero_init_,490,370,500,350,410,360,410,390,430
822,prescribed_volcaero_prescribed_volcaero_adv_,500,370,380,230,430,220,560,590,520
823,prescribed_ozone_prescribed_ozone_init_,4540,4410,4230,5570,4650,4480,4290,4910,4660
824,prescribed_ozone_prescribed_ozone_readnl_,26950,96030,17740,17730,53340,15310,21540,21940,19910
825,prescribed_ozone_prescribed_ozone_adv_,1449730,935870,389260,194080,124900,106350,79570,63250,57750
826,aircraft_emit_aircraft_emit_register_,690,450,410,430,500,610,460,630,640
827,aircraft_emit_aircraft_emit_init_,10580,8450,5620,28610,807270,10040,744350,622040,8060
828,aircraft_emit_aircraft_emit_adv_,4080,3430,2610,2390,1490,2570,3350,2930,3420
829,aircraft_emit_aircraft_emit_readnl_,345920,114920,114830,16790,126850,33810,128540,45910,24480
830,aerodep_flx_aerodep_flx_init_,490,240,260,330,270,270,300,290,320
831,aerodep_flx_aerodep_flx_readnl_,22040,98200,26630,30980,75900,16310,40750,17000,19710
832,aerodep_flx_aerodep_flx_adv_,300,210,520,200,310,230,300,260,450
833,check_energy_check_energy_timestep_init_,1650930,1053330,446190,225660,146930,111040,73770,63410,58480
834,check_energy_check_energy_chng_,7101840,4501340,1796010,913820,583160,462750,293700,254010,225260
835,check_energy_check_energy_gmean_,25540,15630,6120,3470,2720,2170,1730,1770,1940
836,gw_drag_cam_gw_inti_,2560,2430,2140,2030,2040,2370,2100,2370,2740
837,cloud_diagnostics_cloud_diagnostics_init_,3930,4200,3830,3960,3920,3970,4080,3750,4250
838,cloud_diagnostics_put_cloud_diagnostics_,1454890,894740,352360,193450,124440,103060,75800,66260,58500
839,constituent_burden_constituent_burden_init_,6660,6230,6450,6540,6640,6520,6440,6680,6570
840,constituent_burden_constituent_burden_comp_,345840,144610,85330,34290,26150,19040,14540,13910,12410
841,tidal_diag_get_tidal_coeffs_,91830,66240,22060,12240,9240,6270,5810,4030,4010
842,zm_conv_intr_zm_conv_init_,60200,56430,61030,36240,44860,42360,45710,52250,53710
843,zm_conv_intr_zm_conv_tend_,15676200,9832430,3863080,1990730,1340860,1012300,779560,648510,578580
844,zm_conv_intr_zm_conv_tend_2_,5029280,3214640,1323720,670820,446110,336970,260770,211510,187130
845,sslt_rebin_sslt_rebin_init_,848120,512010,212500,106620,80310,55240,43690,35220,29720
846,sslt_rebin_sslt_rebin_adv_,98860,77820,23720,9590,6950,7450,3460,5370,3330
847,diag_dynvar_ic_,43080,45270,15670,9050,17270,20780,13000,15880,7260
848,srfxfer_,437910,261470,108370,58830,33910,26520,20140,15560,18240
849,aer_rad_props_aer_rad_props_init_,8040,7630,8200,8190,8320,8520,8240,7770,8570
850,aer_rad_props_aer_rad_props_sw_,8324700,5196000,2326110,1274180,863800,708020,620970,542730,502900
851,aer_rad_props_aer_rad_props_lw_,411420,323550,129430,67020,46110,48580,36150,29360,34060
852,aer_rad_props_aer_vis_diag_out_,204790,120960,50070,26010,18380,14040,10240,8160,7720
853,mo_strato_rates_init_strato_rates_,2020,3480,2230,2180,2310,2210,2000,2200,2190
854,mo_setinv_setinv_inti_,15310,5100,5100,4890,10280,5410,5140,5330,6090
855,modal_aero_coag_modal_aero_coag_init_,12770,11160,10020,12620,11630,11040,11630,10270,12210
856,lin_strat_chem_lin_strat_chem_inti_,260,340,350,240,280,340,350,450,500
857,mz_aerosols_intr_mz_aero_defaultopts_,55160,55910,32070,19210,50150,62030,77830,44200,18590
858,mz_aerosols_intr_mz_aero_setopts_,193370,207830,215750,425940,183630,371940,441350,441130,343910
859,mz_aerosols_intr_mz_aero_initialize_,100410,1419450,100380,124690,127480,109860,150210,101820,189210
860,mz_aerosols_intr_mz_aero_wet_intr_,61341160,36418460,14810560,7502290,4962140,3728570,2423560,2212380,1881500
861,mz_aerosols_intr_modal_aero_bcscavcoef_get_,8728150,5581520,2377180,908420,495400,303000,207800,175850,159560
862,mz_aerosols_intr_modal_aero_bcscavcoef_init_,8860,1034700,24110,9120,16060,8400,8300,21230,10820
863,mz_aerosols_intr_calc_1_impact_rate_,21784250,21655940,21301040,22003880,21613970,21845800,21724940,31839440,21845800
864,dp_coupling_d_p_coupling_,31009870,14390520,6298810,3195440,1375610,2034430,683530,1267880,1600050
865,mo_strato_sad_strato_sad_inti_,611960,1046090,1140950,1187440,1141570,1090730,1177350,1175080,1313700
866,mo_strato_sad_strato_sad_timestep_init_,1960,2150,3070,4820,2680,2210,5990,2240,5110
867,cloud_rad_props_cloud_rad_props_init_,1771080,2481440,439700,2274990,2424350,1191140,2432040,2774540,2788870
868,cloud_rad_props_get_snow_optics_sw_,6990520,4279900,1815810,718710,458420,288130,265140,183640,183580
869,cloud_rad_props_get_ice_optics_sw_,6386400,4084810,1729550,756910,455860,313690,242890,192720,185110
870,cloud_rad_props_get_liquid_optics_sw_,4115970,2575320,1038310,563720,356820,275730,185710,162830,141560
871,cloud_rad_props_liquid_cloud_get_rad_props_lw_,4427020,2729940,1135370,570630,378030,285770,204600,168780,147780
872,cloud_rad_props_snow_cloud_get_rad_props_lw_,2661810,1596320,697290,249030,167110,99310,86120,66550,69430
873,cloud_rad_props_ice_cloud_get_rad_props_lw_,2611810,1542800,671160,294770,178650,120720,94990,79410,70670
874,cloud_rad_props_gam_liquid_lw_,6635900,4300040,1832630,874920,522400,356020,234460,196910,172240
875,cloud_rad_props_gam_liquid_sw_,10809900,7020690,2881960,1449670,868480,603110,407380,349310,300390
876,mo_usrrxt_usrrxt_inti_,19840,15560,16160,17000,16480,32470,11650,10620,18570
877,mo_setext_setext_inti_,2470,2690,2240,2450,4580,2360,3210,2350,2420
878,aerosol_intr_aerosol_readnl_,1190,940,2330,1560,3230,1890,1890,1620,2220
879,aerosol_intr_aerosol_register_cnst_,1420,1430,1230,1210,5720,1560,1510,7600,1520
880,aerosol_intr_prognostic_aerosol_initialize_,2470,1890,2250,2510,2530,2870,2940,2730,2980
881,aerosol_intr_aerosol_wet_intr_,16274120,10585890,4415880,2247440,1467470,1092140,837020,681170,601910
882,modal_aero_initialize_data_modal_aero_register_,865500,1917540,755470,1120570,836910,548540,446570,1396190,900680
